legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
c48b2d0ceb9a7a2eefd4c30ba06c04ce,4/17/2022,5/1/2022,SFO,ATL,L07PXS5,PT4H51M,1,FALSE,FALSE,TRUE,176.17,203.98,4,2135,1651469040,2022-05-01T22:24:00.000-07:00,1651486500,2022-05-02T06:15:00.000-04:00,ATL,SFO,Frontier Airlines,F9,,17460,2135,coach
761fd05fd0fb1896c2c497d29d4c4a33,4/17/2022,5/1/2022,SFO,ATL,MAUOA0MQ,PT4H32M,1,FALSE,FALSE,TRUE,478.14,528.6,9,2135,1651471140,2022-05-01T22:59:00.000-07:00,1651487460,2022-05-02T06:31:00.000-04:00,ATL,SFO,Delta,DL,Boeing 767,16320,2135,coach
2bab1237fa82809a87449190fc31ec8e,4/17/2022,5/1/2022,SFO,ATL,BAUOA0MQ,PT4H29M,0,FALSE,FALSE,TRUE,608.37,668.6,9,2135,1651417200,2022-05-01T08:00:00.000-07:00,1651433340,2022-05-01T15:29:00.000-04:00,ATL,SFO,Delta,DL,Boeing 767,16140,2135,coach
32a59162cd71c3d1a2de1337e9c6dee5,4/17/2022,5/1/2022,SFO,ATL,BAUOA0MQ,PT4H35M,0,FALSE,FALSE,TRUE,608.37,668.6,9,2135,1651410900,2022-05-01T06:15:00.000-07:00,1651427400,2022-05-01T13:50:00.000-04:00,ATL,SFO,Delta,DL,,16500,2135,coach
c8d08bf75a6699b999b48ee7ed5ed14f,4/17/2022,5/1/2022,SFO,ATL,Y0N,PT4H28M,0,FALSE,FALSE,TRUE,915.35,998.6,9,2135,1651440720,2022-05-01T14:32:00.000-07:00,1651456800,2022-05-01T22:00:00.000-04:00,ATL,SFO,Delta,DL,Boeing 737-900,16080,2135,coach
4527693bf1c5d677fa3da7d200cf5f69,4/17/2022,5/1/2022,SFO,ATL,Y0N,PT4H37M,0,FALSE,FALSE,TRUE,915.35,998.6,9,2135,1651431360,2022-05-01T11:56:00.000-07:00,1651447980,2022-05-01T19:33:00.000-04:00,ATL,SFO,Delta,DL,,16620,2135,coach
0f3d75b089ec746bfd7627615466ca7e,4/17/2022,5/1/2022,SFO,BOS,HAA0OHEN,PT5H44M,1,FALSE,FALSE,TRUE,440.93,488.6,7,2698,1651470060,2022-05-01T22:41:00.000-07:00,1651490700,2022-05-02T07:25:00.000-04:00,BOS,SFO,United,UA,Boeing 737 MAX 9,20640,2698,coach
d3e503f5b5dd30fc7961dae7323aac7d,4/17/2022,5/1/2022,SFO,BOS,MA7OA0MQ,PT5H41M,0,FALSE,FALSE,TRUE,450.23,498.6,2,2698,1651442400,2022-05-01T15:00:00.000-07:00,1651462860,2022-05-01T23:41:00.000-04:00,BOS,SFO,Delta,DL,Boeing 757,20460,2698,coach
341701d3165034d6ac694c3b6f114273,4/17/2022,5/1/2022,SFO,BOS,EH0KUEL1,PT5H45M,1,FALSE,FALSE,TRUE,600.7,660.35,7,2698,1651474740,2022-05-01T23:59:00.000-07:00,1651495440,2022-05-02T08:44:00.000-04:00,BOS,SFO,JetBlue Airways,B6,Airbus A319-321,20700,2698,coach
12224dd458ed4b69f2b3525eecc8e7b8,4/17/2022,5/1/2022,SFO,BOS,EAA0OHEN,PT5H54M,0,FALSE,FALSE,TRUE,636.28,698.6,5,2698,1651436700,2022-05-01T13:25:00.000-07:00,1651457940,2022-05-01T22:19:00.000-04:00,BOS,SFO,United,UA,Boeing 737 MAX 9,21240,2698,coach
d8257d10672e4cf4dbac0240579cf424,4/17/2022,5/1/2022,SFO,BOS,YH0KUEY5,PT5H45M,1,FALSE,FALSE,TRUE,639.77,702.35,7,2698,1651474740,2022-05-01T23:59:00.000-07:00,1651495440,2022-05-02T08:44:00.000-04:00,BOS,SFO,American Airlines,AA,Airbus A321,20700,2698,coach
5d1130bc673e5680209af7e2401401b2,4/17/2022,5/1/2022,SFO,BOS,BAA0AFEM,PT5H48M,0,FALSE,FALSE,TRUE,961.86,1048.6,4,2698,1651418700,2022-05-01T08:25:00.000-07:00,1651439580,2022-05-01T17:13:00.000-04:00,BOS,SFO,United,UA,Boeing 737 MAX 9,20880,2698,premium coach
81196c7f54d403b0386911db0ec05516,4/17/2022,5/1/2022,SFO,BOS,JH0OASFR,PT5H45M,0,FALSE,FALSE,TRUE,1194.79,1299,1,2698,1651418700,2022-05-01T08:25:00.000-07:00,1651439400,2022-05-01T17:10:00.000-04:00,BOS,SFO,Alaska Airlines,AS,Boeing 737-900,20700,2698,business
0ac2eaa7416dbd2a4e09b1bfe6e477b7,4/17/2022,5/1/2022,SFO,BOS,CH7ANE,PT5H46M,0,FALSE,FALSE,TRUE,1706.05,1848.6,1,2698,1651417440,2022-05-01T08:04:00.000-07:00,1651438200,2022-05-01T16:50:00.000-04:00,BOS,SFO,JetBlue Airways,B6,Airbus A319-321,20760,2698,business
c41adb00c3dd581d8249270890959996,4/17/2022,5/1/2022,SFO,BOS,CH7ANE,PT5H48M,0,FALSE,FALSE,TRUE,1706.05,1848.6,1,2698,1651442160,2022-05-01T14:56:00.000-07:00,1651463040,2022-05-01T23:44:00.000-04:00,BOS,SFO,JetBlue Airways,B6,Airbus A319-321,20880,2698,business
a0e07675afb6488654f0161fdee6cc2f,4/17/2022,5/1/2022,SFO,CLT,K7APZNN1,PT4H56M,1,FALSE,FALSE,TRUE,539.53,594.6,7,2292,1651468500,2022-05-01T22:15:00.000-07:00,1651486260,2022-05-02T06:11:00.000-04:00,CLT,SFO,American Airlines,AA,Airbus A321,17760,2292,coach
7680669813c057c9b7948748611a9331,4/17/2022,5/1/2022,SFO,CLT,K7APZNN1,PT5H6M,0,FALSE,FALSE,TRUE,539.53,594.6,5,2292,1651409100,2022-05-01T05:45:00.000-07:00,1651427460,2022-05-01T13:51:00.000-04:00,CLT,SFO,American Airlines,AA,Airbus A321,18360,2292,coach
2ec32b14ae34816c90ea355a49ccaeb5,4/17/2022,5/1/2022,SFO,CLT,YA2AAN,PT5H9M,0,FALSE,FALSE,TRUE,1429.77,1551.6,7,2292,1651419960,2022-05-01T08:46:00.000-07:00,1651438500,2022-05-01T16:55:00.000-04:00,CLT,SFO,American Airlines,AA,Airbus A321,18540,2292,coach
fd5842be81a7d24184269dc5878b05b1,4/17/2022,5/1/2022,SFO,DEN,L07PXS5,PT2H33M,0,FALSE,FALSE,TRUE,166.87,193.99,4,954,1651391940,2022-05-01T00:59:00.000-07:00,1651401120,2022-05-01T04:32:00.000-06:00,DEN,SFO,Frontier Airlines,F9,,9180,954,coach
13f2ee7e7dac1cf04fb05ccabbb126eb,4/17/2022,5/1/2022,SFO,DEN,WAA1JKEN,PT2H33M,0,FALSE,FALSE,TRUE,177.67,205.6,6,954,1651412040,2022-05-01T06:34:00.000-07:00,1651421220,2022-05-01T10:07:00.000-06:00,DEN,SFO,United,UA,Boeing 737-800,9180,954,coach
3056ec84e14d3c5dc0edfe03390d6a2e,4/17/2022,5/1/2022,SFO,DEN,WAA1JKEN,PT2H36M,0,FALSE,FALSE,TRUE,177.67,205.6,9,954,1651406400,2022-05-01T05:00:00.000-07:00,1651415760,2022-05-01T08:36:00.000-06:00,DEN,SFO,United,UA,Boeing 757-300,9360,954,coach
f03448c87b3ea31997fe0995d2f1145d,4/17/2022,5/1/2022,SFO,DEN,H01PXS5,PT2H40M,0,FALSE,FALSE,TRUE,222.68,253.98,4,954,1651457820,2022-05-01T19:17:00.000-07:00,1651467420,2022-05-01T22:57:00.000-06:00,DEN,SFO,Frontier Airlines,F9,,9600,954,coach
2ed9aa2c7c26be98dbb5ce922a343bb2,4/17/2022,5/1/2022,SFO,DEN,VAA0OKEN,PT2H28M,0,FALSE,FALSE,TRUE,236.28,268.6,1,954,1651460280,2022-05-01T19:58:00.000-07:00,1651469160,2022-05-01T23:26:00.000-06:00,DEN,SFO,United,UA,Boeing 737-900,8880,954,coach
c18fdc12a1240842c084e3e6d917954f,4/17/2022,5/1/2022,SFO,DEN,HAA0OKEN,PT2H31M,0,FALSE,FALSE,TRUE,320,358.6,2,954,1651455660,2022-05-01T18:41:00.000-07:00,1651464720,2022-05-01T22:12:00.000-06:00,DEN,SFO,United,UA,Boeing 757-300,9060,954,coach
7c5f05d50ea79e951fec3b942c49d095,4/17/2022,5/1/2022,SFO,DEN,HAA0OKEN,PT2H39M,0,FALSE,FALSE,TRUE,320,358.6,1,954,1651419360,2022-05-01T08:36:00.000-07:00,1651428900,2022-05-01T12:15:00.000-06:00,DEN,SFO,United,UA,Boeing 737-900,9540,954,coach
1eefd68aa810e0d91a00a153b8d6f64d,4/17/2022,5/1/2022,SFO,DEN,UAA0OKEN,PT2H31M,0,FALSE,FALSE,TRUE,385.12,428.6,9,954,1651441080,2022-05-01T14:38:00.000-07:00,1651450140,2022-05-01T18:09:00.000-06:00,DEN,SFO,United,UA,Boeing 737-900,9060,954,coach
6b7f6d54db38c7478dbc19b9fef00d9c,4/17/2022,5/1/2022,SFO,DEN,UAA0OKEN,PT2H44M,0,FALSE,FALSE,TRUE,385.12,428.6,6,954,1651427640,2022-05-01T10:54:00.000-07:00,1651437480,2022-05-01T14:38:00.000-06:00,DEN,SFO,United,UA,Boeing 737-900,9840,954,coach
87994d6655425e7caa1723491e55beaf,4/17/2022,5/1/2022,SFO,DEN,EAA0OKEN,PT2H30M,0,FALSE,FALSE,TRUE,468.84,518.6,5,954,1651446600,2022-05-01T16:10:00.000-07:00,1651455600,2022-05-01T19:40:00.000-06:00,DEN,SFO,United,UA,Boeing 737-800,9000,954,coach
772d3a97d2ba42d7efc0d624ce3b40ae,4/17/2022,5/1/2022,SFO,DEN,EAA0OKEN,PT2H39M,0,FALSE,FALSE,TRUE,468.84,518.6,6,954,1651434900,2022-05-01T12:55:00.000-07:00,1651444440,2022-05-01T16:34:00.000-06:00,DEN,SFO,United,UA,Boeing 757-300,9540,954,coach
a85eaf6eeb222b06f6f266dedcd63b18,4/17/2022,5/1/2022,SFO,DFW,M07PXS5,PT3H47M,1,FALSE,FALSE,TRUE,92.45,113.98,4,1468,1651473600,2022-05-01T23:40:00.000-07:00,1651487220,2022-05-02T05:27:00.000-05:00,DFW,SFO,Frontier Airlines,F9,,13620,1468,coach
bb785ce2e6d6d64bfb8ca86f8028b54b,4/17/2022,5/1/2022,SFO,DFW,LH4OASMN,PT3H32M,0,FALSE,FALSE,TRUE,273.49,308.6,7,1468,1651436700,2022-05-01T13:25:00.000-07:00,1651449420,2022-05-01T18:57:00.000-05:00,DAL,SFO,Alaska Airlines,AS,Airbus A320,12720,1468,coach
a1ba5e5360a1b7181a7b962f3965babe,4/17/2022,5/1/2022,SFO,DFW,M0AKZNN1,PT3H33M,0,FALSE,FALSE,TRUE,320,358.6,3,1468,1651417200,2022-05-01T08:00:00.000-07:00,1651429980,2022-05-01T13:33:00.000-05:00,DFW,SFO,American Airlines,AA,Airbus A321,12780,1468,coach
daaffa18161d6ca5752fb86214d6b672,4/17/2022,5/1/2022,SFO,DFW,QAA0OKEN,PT3H38M,0,FALSE,FALSE,TRUE,320,358.6,2,1468,1651426500,2022-05-01T10:35:00.000-07:00,1651439580,2022-05-01T16:13:00.000-05:00,DFW,SFO,United,UA,Airbus A320,13080,1468,coach
0d3c4f89225df593bda218e9b70ca13f,4/17/2022,5/1/2022,SFO,DFW,K7AKZNN1,PT3H28M,0,FALSE,FALSE,TRUE,413.02,458.6,7,1468,1651444500,2022-05-01T15:35:00.000-07:00,1651456980,2022-05-01T21:03:00.000-05:00,DFW,SFO,American Airlines,AA,Airbus A321,12480,1468,coach
034f0c05ef50beef91e33b9b18ca0534,4/17/2022,5/1/2022,SFO,DFW,K7AKZNN1,PT3H35M,0,FALSE,FALSE,TRUE,413.02,458.6,7,1468,1651410000,2022-05-01T06:00:00.000-07:00,1651422900,2022-05-01T11:35:00.000-05:00,DFW,SFO,American Airlines,AA,Airbus A321,12900,1468,coach
cc79597b49f1bdbaba80cf45638c7c6b,4/17/2022,5/1/2022,SFO,DFW,H7AKZRN1,PT3H30M,0,FALSE,FALSE,TRUE,506.05,558.6,7,1468,1651425660,2022-05-01T10:21:00.000-07:00,1651438260,2022-05-01T15:51:00.000-05:00,DFW,SFO,American Airlines,AA,Airbus A321,12600,1468,coach
065f97c8e94ed48760563613a90851e6,4/17/2022,5/1/2022,SFO,DFW,H7AKZRN1,PT3H36M,0,FALSE,FALSE,TRUE,506.05,558.6,7,1468,1651431600,2022-05-01T12:00:00.000-07:00,1651444560,2022-05-01T17:36:00.000-05:00,DFW,SFO,American Airlines,AA,Airbus A321,12960,1468,coach
5260987bffe93b4439507de5f4960b51,4/17/2022,5/1/2022,SFO,DFW,B0AKZRN1,PT3H32M,0,FALSE,FALSE,TRUE,636.28,698.6,5,1468,1651438620,2022-05-01T13:57:00.000-07:00,1651451340,2022-05-01T19:29:00.000-05:00,DFW,SFO,American Airlines,AA,Airbus A321,12720,1468,coach
dd56f699b6172ed3d72db1d12e4c8f72,4/17/2022,5/1/2022,SFO,DTW,QAUOA0MQ,PT4H28M,1,FALSE,FALSE,TRUE,366.51,408.6,1,2083,1651468500,2022-05-01T22:15:00.000-07:00,1651484580,2022-05-02T05:43:00.000-04:00,DTW,SFO,Delta,DL,Boeing 737-900,16080,2083,coach
ef7273e51b769bb4e2876006c0686e0b,4/17/2022,5/1/2022,SFO,DTW,MA7OA0MQ,PT4H30M,0,FALSE,FALSE,TRUE,524.65,578.6,9,2083,1651408800,2022-05-01T05:40:00.000-07:00,1651425000,2022-05-01T13:10:00.000-04:00,DTW,SFO,Delta,DL,Boeing 737-900,16200,2083,coach
c9f31699021784d55b4909c908d777c6,4/17/2022,5/1/2022,SFO,DTW,BAUOA0MQ,PT4H29M,0,FALSE,FALSE,TRUE,673.49,738.6,4,2083,1651440600,2022-05-01T14:30:00.000-07:00,1651456740,2022-05-01T21:59:00.000-04:00,DTW,SFO,Delta,DL,Boeing 737-900,16140,2083,coach
e3bedb92ff79a7f41f2323dec0c88461,4/17/2022,5/1/2022,SFO,DTW,BAUOA0MQ,PT4H32M,0,FALSE,FALSE,TRUE,673.49,738.6,9,2083,1651434360,2022-05-01T12:46:00.000-07:00,1651450680,2022-05-01T20:18:00.000-04:00,DTW,SFO,Delta,DL,Boeing 737-900,16320,2083,coach
c2bdea74a239e47d305879c655a42f22,4/17/2022,5/1/2022,SFO,EWR,WH7AUEL1,PT5H35M,1,FALSE,FALSE,TRUE,207.44,237.6,7,2566,1651474740,2022-05-01T23:59:00.000-07:00,1651494840,2022-05-02T08:34:00.000-04:00,EWR,SFO,JetBlue Airways,B6,Airbus A319-321,20100,2566,coach
b2fc422d7b822ad8021ea65bb1f10f11,4/17/2022,5/1/2022,SFO,EWR,SH7OAVMN,PT5H30M,1,FALSE,FALSE,TRUE,235.35,267.6,7,2566,1651469700,2022-05-01T22:35:00.000-07:00,1651489500,2022-05-02T07:05:00.000-04:00,EWR,SFO,Alaska Airlines,AS,Boeing 737 MAX 9,19800,2566,coach
13604e171267641e938de990cfa8cbe4,4/17/2022,5/1/2022,SFO,EWR,VH4OASM,PT5H30M,1,FALSE,FALSE,TRUE,273.49,308.6,7,2566,1651469700,2022-05-01T22:35:00.000-07:00,1651489500,2022-05-02T07:05:00.000-04:00,EWR,SFO,American Airlines,AA,Boeing 737,19800,2566,coach
05ee1ec75554ca3ade0e1420b9e7d967,4/17/2022,5/1/2022,SFO,EWR,MH0OAVMN,PT5H37M,0,FALSE,FALSE,TRUE,366.51,408.6,1,2566,1651416780,2022-05-01T07:53:00.000-07:00,1651437000,2022-05-01T16:30:00.000-04:00,EWR,SFO,Alaska Airlines,AS,Boeing 737 MAX 9,20220,2566,coach
180fc0a117b162127e68c2271d94592f,4/17/2022,5/1/2022,SFO,EWR,MH7OASM,PT5H37M,0,FALSE,FALSE,TRUE,366.51,408.6,1,2566,1651416780,2022-05-01T07:53:00.000-07:00,1651437000,2022-05-01T16:30:00.000-04:00,EWR,SFO,American Airlines,AA,Boeing 737,20220,2566,coach
df29b248c97e868c3462932259ccef82,4/17/2022,5/1/2022,SFO,EWR,HAA7JQEN,PT5H14M,1,FALSE,FALSE,TRUE,413.02,458.6,9,2566,1651464000,2022-05-01T21:00:00.000-07:00,1651482840,2022-05-02T05:14:00.000-04:00,EWR,SFO,United,UA,Boeing 777,18840,2566,coach
4fbbb2c6cc5a82516ee5d6c9f74a0bab,4/17/2022,5/1/2022,SFO,EWR,HH0JUEL1,PT5H51M,0,FALSE,FALSE,TRUE,440.93,488.6,7,2566,1651427280,2022-05-01T10:48:00.000-07:00,1651448340,2022-05-01T19:39:00.000-04:00,EWR,SFO,JetBlue Airways,B6,Airbus A319-321,21060,2566,coach
ecb00041019bf858cbebf57afb06e486,4/17/2022,5/1/2022,SFO,EWR,UAA7JQEN,PT5H24M,0,FALSE,FALSE,TRUE,450.23,498.6,9,2566,1651413600,2022-05-01T07:00:00.000-07:00,1651433040,2022-05-01T15:24:00.000-04:00,EWR,SFO,United,UA,,19440,2566,coach
11c439ac229a4d429790d183df4a3e43,4/17/2022,5/1/2022,SFO,EWR,UAA7JQEN,PT5H30M,1,FALSE,FALSE,TRUE,450.23,498.6,3,2566,1651447800,2022-05-01T16:30:00.000-07:00,1651467600,2022-05-02T01:00:00.000-04:00,EWR,SFO,United,UA,Boeing 757-200,19800,2566,coach
2c4317a7062143ac984fed3f5b218e87,4/17/2022,5/1/2022,SFO,EWR,KH0OASMN,PT5H37M,0,FALSE,FALSE,TRUE,459.53,508.6,5,2566,1651427280,2022-05-01T10:48:00.000-07:00,1651447500,2022-05-01T19:25:00.000-04:00,EWR,SFO,Alaska Airlines,AS,Boeing 737 MAX 9,20220,2566,coach
d6232f90f85b0842b25b08f6044515cb,4/17/2022,5/1/2022,SFO,EWR,KH0OASM,PT5H37M,0,FALSE,FALSE,TRUE,459.53,508.6,5,2566,1651427280,2022-05-01T10:48:00.000-07:00,1651447500,2022-05-01T19:25:00.000-04:00,EWR,SFO,American Airlines,AA,Boeing 737,20220,2566,coach
f85a159ea10f82d36a381a631053201e,4/17/2022,5/1/2022,SFO,EWR,MAA0OHEN,PT5H30M,0,FALSE,FALSE,TRUE,757.21,828.6,9,2566,1651419000,2022-05-01T08:30:00.000-07:00,1651438800,2022-05-01T17:00:00.000-04:00,EWR,SFO,United,UA,BOEING 777-300ER,19800,2566,coach
448e82eb0c55d3e2f85ae69409c15551,4/17/2022,5/1/2022,SFO,EWR,MAA0OHEN,PT5H33M,0,FALSE,FALSE,TRUE,757.21,828.6,9,2566,1651428000,2022-05-01T11:00:00.000-07:00,1651447980,2022-05-01T19:33:00.000-04:00,EWR,SFO,United,UA,BOEING 777-300ER,19980,2566,coach
d4056549c3c86c9510f786af86491d20,4/17/2022,5/1/2022,SFO,EWR,VAZ03UPN,PT5H23M,0,FALSE,FALSE,TRUE,1226.98,1333.6,2,2566,1651441500,2022-05-01T14:45:00.000-07:00,1651460880,2022-05-01T23:08:00.000-04:00,EWR,SFO,United,UA,BOEING 787-9,19380,2566,business
38b30a203bf3d2ac5b64a834f10ef834,4/17/2022,5/1/2022,SFO,EWR,YAA0AFEY,PT5H22M,1,FALSE,FALSE,TRUE,1333.95,1448.6,2,2566,1651470300,2022-05-01T22:45:00.000-07:00,1651489620,2022-05-02T07:07:00.000-04:00,EWR,SFO,United,UA,BOEING 777-300ER,19320,2566,coach
c43f951f096d11f89172d7a2098b497b,4/17/2022,5/1/2022,SFO,EWR,YAA0AFEY,PT5H44M,0,FALSE,FALSE,TRUE,1333.95,1448.6,4,2566,1651435200,2022-05-01T13:00:00.000-07:00,1651455840,2022-05-01T21:44:00.000-04:00,EWR,SFO,United,UA,Boeing 757-200,20640,2566,coach
ce9d0011f29b11ace8df5a958e6d1913,4/17/2022,5/1/2022,SFO,IAD,UAA7AQEN,PT4H55M,1,FALSE,FALSE,TRUE,459.53,508.6,5,2426,1651473000,2022-05-01T23:30:00.000-07:00,1651490700,2022-05-02T07:25:00.000-04:00,IAD,SFO,United,UA,BOEING 787-9,17700,2426,coach
f9ba9641c8ef2a3068a047d3ab93d65b,4/17/2022,5/1/2022,SFO,IAD,UAA7AQEN,PT5H6M,1,FALSE,FALSE,TRUE,459.53,508.6,2,2426,1651448460,2022-05-01T16:41:00.000-07:00,1651466820,2022-05-02T00:47:00.000-04:00,IAD,SFO,United,UA,Boeing 737-800,18360,2426,coach
8ce401e268bff1edbe66937fb1e4dccd,4/17/2022,5/1/2022,SFO,IAD,UAA7AQEN,PT5H7M,1,FALSE,FALSE,TRUE,459.53,508.6,5,2426,1651469340,2022-05-01T22:29:00.000-07:00,1651487760,2022-05-02T06:36:00.000-04:00,IAD,SFO,United,UA,Boeing 737 MAX 9,18420,2426,coach
24b1db8e238a8c943f9c46fa8ea9a9f4,4/17/2022,5/1/2022,SFO,IAD,MAA0OQEN,PT4H55M,0,FALSE,FALSE,TRUE,747.91,818.6,5,2426,1651418700,2022-05-01T08:25:00.000-07:00,1651436400,2022-05-01T16:20:00.000-04:00,IAD,SFO,United,UA,Boeing 787-8,17700,2426,coach
13c6215505608146acf196d45e5e01ad,4/17/2022,5/1/2022,SFO,IAD,MAA0OQEN,PT5H9M,0,FALSE,FALSE,TRUE,747.91,818.6,9,2426,1651435500,2022-05-01T13:05:00.000-07:00,1651454040,2022-05-01T21:14:00.000-04:00,IAD,SFO,United,UA,Boeing 737-900,18540,2426,coach
2d8258933b0229047bd804f594514dab,4/17/2022,5/1/2022,SFO,IAD,MAA0OQEN,PT5H12M,0,FALSE,FALSE,TRUE,747.91,818.6,2,2426,1651427880,2022-05-01T10:58:00.000-07:00,1651446600,2022-05-01T19:10:00.000-04:00,IAD,SFO,United,UA,Boeing 737 MAX 9,18720,2426,coach
17458e940003c40cc3d99f4c46c1a20a,4/17/2022,5/1/2022,SFO,IAD,YH0OASMR,PT5H10M,0,FALSE,FALSE,TRUE,822.7,899,7,2426,1651419900,2022-05-01T08:45:00.000-07:00,1651438500,2022-05-01T16:55:00.000-04:00,IAD,SFO,Alaska Airlines,AS,AIRBUS INDUSTRIE A321 SHARKLETS,18600,2426,coach
d1f9a0150846727f0f87cc62f20f5e48,4/17/2022,5/1/2022,SFO,JFK,SAA7JHEN,PT5H30M,1,FALSE,FALSE,TRUE,207.44,237.6,9,2566,1651462200,2022-05-01T20:30:00.000-07:00,1651482000,2022-05-02T05:00:00.000-04:00,JFK,SFO,United,UA,Boeing 757-200,19800,2566,coach
006de62e43a066e31d315b69a297a0a8,4/17/2022,5/1/2022,SFO,JFK,SH7OAVMN,PT5H38M,1,FALSE,FALSE,TRUE,226.98,258.6,2,2566,1651472400,2022-05-01T23:20:00.000-07:00,1651492680,2022-05-02T07:58:00.000-04:00,JFK,SFO,Alaska Airlines,AS,AIRBUS INDUSTRIE A321 SHARKLETS,20280,2566,coach
74a62fdf6c59f3ec88a0f47dbd7ebfe3,4/17/2022,5/1/2022,SFO,JFK,SH7OAVMN,PT5H40M,1,FALSE,FALSE,TRUE,226.98,258.6,4,2566,1651468800,2022-05-01T22:20:00.000-07:00,1651489200,2022-05-02T07:00:00.000-04:00,JFK,SFO,Alaska Airlines,AS,AIRBUS INDUSTRIE A321 SHARKLETS,20400,2566,coach
ab859917833c69f578bcf8482937087e,4/17/2022,5/1/2022,SFO,JFK,VH3AUEL1,PT5H36M,1,FALSE,FALSE,TRUE,282.79,318.6,7,2566,1651465200,2022-05-01T21:20:00.000-07:00,1651485360,2022-05-02T05:56:00.000-04:00,JFK,SFO,JetBlue Airways,B6,Airbus A319-321,20160,2566,coach
c128ff83660d64667fdd5e6e04641ba6,4/17/2022,5/1/2022,SFO,JFK,HUAJZNN1,PT5H41M,1,FALSE,FALSE,TRUE,310.7,348.6,1,2566,1651469940,2022-05-01T22:39:00.000-07:00,1651490400,2022-05-02T07:20:00.000-04:00,JFK,SFO,JetBlue Airways,B6,AIRBUS INDUSTRIE A321 SHARKLETS,20460,2566,coach
be1c3ffd1deb9006cd1a922010156afb,4/17/2022,5/1/2022,SFO,JFK,MUAJZNN1,PT5H41M,1,FALSE,FALSE,TRUE,310.7,348.6,1,2566,1651469940,2022-05-01T22:39:00.000-07:00,1651490400,2022-05-02T07:20:00.000-04:00,JFK,SFO,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,20460,2566,coach
ca362be01011ecc1501114aa7abcf906,4/17/2022,5/1/2022,SFO,JFK,KH3AUEY5,PT5H36M,1,FALSE,FALSE,TRUE,315.35,353.6,4,2566,1651465200,2022-05-01T21:20:00.000-07:00,1651485360,2022-05-02T05:56:00.000-04:00,JFK,SFO,American Airlines,AA,Airbus A321,20160,2566,coach
f6aebfade52a9d0ca512b006b7226bb1,4/17/2022,5/1/2022,SFO,JFK,HA3OA0MQ,PT5H33M,1,FALSE,FALSE,TRUE,347.91,388.6,9,2566,1651468500,2022-05-01T22:15:00.000-07:00,1651488480,2022-05-02T06:48:00.000-04:00,JFK,SFO,Delta,DL,,19980,2566,coach
9237684253e8a2400a9c24a21c63f002,4/17/2022,5/1/2022,SFO,JFK,HA3OA0MQ,PT5H37M,0,FALSE,FALSE,TRUE,347.91,388.6,1,2566,1651413600,2022-05-01T07:00:00.000-07:00,1651433820,2022-05-01T15:37:00.000-04:00,JFK,SFO,Delta,DL,,20220,2566,coach
c2ee5aa5b3dd3429bb1787e8b60aada1,4/17/2022,5/1/2022,SFO,JFK,HA3OA0MQ,PT5H40M,1,FALSE,FALSE,TRUE,347.91,388.6,8,2566,1651446300,2022-05-01T16:05:00.000-07:00,1651466700,2022-05-02T00:45:00.000-04:00,JFK,SFO,Delta,DL,,20400,2566,coach
6e6e541a840956baa6061d16a2449082,4/17/2022,5/1/2022,SFO,JFK,MH7OASMN,PT5H40M,0,FALSE,FALSE,TRUE,366.51,408.6,7,2566,1651413600,2022-05-01T07:00:00.000-07:00,1651434000,2022-05-01T15:40:00.000-04:00,JFK,SFO,Alaska Airlines,AS,Boeing 737 MAX 9,20400,2566,coach
4e4563442989c6baebbf6964dcb5d778,4/17/2022,5/1/2022,SFO,JFK,QH0JUEL1,PT5H38M,1,FALSE,FALSE,TRUE,371.16,413.6,7,2566,1651461000,2022-05-01T20:10:00.000-07:00,1651481280,2022-05-02T04:48:00.000-04:00,JFK,SFO,JetBlue Airways,B6,Airbus A319-321,20280,2566,coach
3b5c8af9852bc4ed19228aa2d65b0e82,4/17/2022,5/1/2022,SFO,JFK,QH0JUEL1,PT5H42M,0,FALSE,FALSE,TRUE,371.16,413.6,7,2566,1651413600,2022-05-01T07:00:00.000-07:00,1651434120,2022-05-01T15:42:00.000-04:00,JFK,SFO,JetBlue Airways,B6,Airbus A319-321,20520,2566,coach
31f4e2c0d7235b0adf247c8ec4f8e454,4/17/2022,5/1/2022,SFO,JFK,QH0JUEL1,PT5H51M,0,FALSE,FALSE,TRUE,371.16,413.6,7,2566,1651433940,2022-05-01T12:39:00.000-07:00,1651455000,2022-05-01T21:30:00.000-04:00,JFK,SFO,JetBlue Airways,B6,Airbus A319-321,21060,2566,coach
5dc537477d609cf2a2c5b15b14840107,4/17/2022,5/1/2022,SFO,JFK,HH0JUEY5,PT5H38M,1,FALSE,FALSE,TRUE,403.72,448.6,7,2566,1651461000,2022-05-01T20:10:00.000-07:00,1651481280,2022-05-02T04:48:00.000-04:00,JFK,SFO,American Airlines,AA,Airbus A321,20280,2566,coach
